;caseID;action;type;play_pattern;under_pressure;shot_assist;length;recipient;startTime;period;minute;duration;endTime;possession_team;team_action;player;body_part;start_X;start_Y;end_X;end_Y;result;home_team;away_team;action_type;action_count;action_type_count;gameID;action_result;action_type_result;zoneStart;zoneEnd
10645;86582;Pressure;None;From Kick Off;None;None;;;2023-12-01 00:00:40.280;1;0;1.146;2023-12-01 00:00:41.426;Croatia;France;Paul Labile Pogba;;64.0;59.0;;;None;Croatia;France;Pressure_None;Pressure_8;Pressure_None_8;8658;Pressure_None;Pressure_None_None;Zone 7;Zone 12
10646;86582;Pass;None;From Kick Off;True;None;16.124516;Ivan Perišić;2023-12-01 00:00:41.387;1;0;1.213;2023-12-01 00:00:42.600;Croatia;Croatia;Ivan Rakitić;Right Foot;55.0;12.0;69.0;20.0;None;Croatia;France;Pass_None;Pass_18;Pass_None_15;8658;Pass_None;Pass_None_None;Zone 2;Zone 7
10647;86582;Miscontrol;None;From Kick Off;None;None;;;2023-12-01 00:00:42.600;1;0;0.0;2023-12-01 00:00:42.600;Croatia;Croatia;Ivan Perišić;;69.0;13.0;;;None;Croatia;France;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;8658;Miscontrol_None;Miscontrol_None_None;Zone 3;Zone 12
10648;86582;Clearance;None;From Kick Off;None;None;;;2023-12-01 00:00:44.267;1;0;0.0;2023-12-01 00:00:44.267;Croatia;France;Raphaël Varane;;36.0;53.0;;;None;Croatia;France;Clearance_None;Clearance_1;Clearance_None_1;8658;Clearance_None;Clearance_None_None;Zone 6;Zone 12
10649;86582;Block;None;From Kick Off;None;None;;;2023-12-01 00:00:44.400;1;0;0.0;2023-12-01 00:00:44.400;Croatia;Croatia;Mario Mandžukić;;84.0;29.0;;;None;Croatia;France;Block_None;Block_1;Block_None_1;8658;Block_None;Block_None_None;Zone 7;Zone 12
10650;865820;Pass;Throw-in;From Throw In;None;None;7.071068;Marcelo Brozović;2023-12-01 00:08:10.867;1;8;0.933;2023-12-01 00:08:11.800;Croatia;Croatia;Ivan Rakitić;;101.0;79.0;94.0;78.0;None;Croatia;France;Pass_Throw-in;Pass_1;Pass_Throw-in_1;8658;Pass_None;Pass_Throw-in_None;Zone 11;Zone 11
10651;865820;Pressure;None;From Throw In;None;None;;;2023-12-01 00:08:12.319;1;8;1.52;2023-12-01 00:08:13.839;Croatia;France;N'Golo Kanté;;22.0;3.0;;;None;Croatia;France;Pressure_None;Pressure_1;Pressure_None_1;8658;Pressure_None;Pressure_None_None;Zone 2;Zone 12
10652;865820;Pass;None;From Throw In;True;None;10.049875;Ivan Rakitić;2023-12-01 00:08:13.787;1;8;2.373;2023-12-01 00:08:16.160;Croatia;Croatia;Marcelo Brozović;Right Foot;93.0;78.0;103.0;79.0;None;Croatia;France;Pass_None;Pass_2;Pass_None_1;8658;Pass_None;Pass_None_None;Zone 11;Zone 12
10653;865820;Pressure;None;From Throw In;None;None;;;2023-12-01 00:08:15.227;1;8;0.96;2023-12-01 00:08:16.187;Croatia;France;N'Golo Kanté;;22.0;4.0;;;None;Croatia;France;Pressure_None;Pressure_2;Pressure_None_2;8658;Pressure_None;Pressure_None_None;Zone 2;Zone 12
10654;865820;Pass;None;From Throw In;True;None;40.261642;Ivan Perišić;2023-12-01 00:08:16.160;1;8;1.707;2023-12-01 00:08:17.867;Croatia;Croatia;Ivan Rakitić;Right Foot;103.0;79.0;113.0;40.0;Incomplete;Croatia;France;Pass_None;Pass_3;Pass_None_2;8658;Pass_Incomplete;Pass_None_Incomplete;Zone 12;Zone 8
10655;865820;Clearance;None;From Throw In;None;None;;;2023-12-01 00:08:17.867;1;8;0.0;2023-12-01 00:08:17.867;Croatia;France;Benjamin Pavard;;8.0;40.0;;;None;Croatia;France;Clearance_None;Clearance_1;Clearance_None_1;8658;Clearance_None;Clearance_None_None;Zone 5;Zone 12
10656;865820;Pass;Recovery;From Throw In;None;None;6.3245554;Paul Labile Pogba;2023-12-01 00:08:20.240;1;8;0.88;2023-12-01 00:08:21.120;Croatia;France;Olivier Giroud;Other;25.0;33.0;27.0;27.0;Incomplete;Croatia;France;Pass_Recovery;Pass_4;Pass_Recovery_1;8658;Pass_Incomplete;Pass_Recovery_Incomplete;Zone 6;Zone 6
10657;865820;Ball Recovery;None;From Throw In;None;None;;;2023-12-01 00:08:21.120;1;8;0.0;2023-12-01 00:08:21.120;Croatia;Croatia;Ante Rebić;;94.0;54.0;;;None;Croatia;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;8658;Ball Recovery_None;Ball Recovery_None_None;Zone 7;Zone 12
10658;865820;Ball Recovery;None;From Throw In;None;None;;;2023-12-01 00:08:22.427;1;8;0.0;2023-12-01 00:08:22.427;Croatia;France;Paul Labile Pogba;;32.0;32.0;;;None;Croatia;France;Ball Recovery_None;Ball Recovery_2;Ball Recovery_None_2;8658;Ball Recovery_None;Ball Recovery_None_None;Zone 6;Zone 12
10659;865820;Foul Committed;None;From Throw In;None;None;;;2023-12-01 00:08:24.200;1;8;0.0;2023-12-01 00:08:24.200;Croatia;Croatia;Ante Rebić;;87.0;47.0;;;None;Croatia;France;Foul Committed_None;Foul Committed_1;Foul Committed_None_1;8658;Foul Committed_None;Foul Committed_None_None;Zone 7;Zone 12
10660;865821;Pass;Free Kick;From Free Kick;None;None;65.37584;Olivier Giroud;2023-12-01 00:08:48.587;1;8;3.16;2023-12-01 00:08:51.747;France;France;Hugo Lloris;Left Foot;29.0;36.0;94.0;43.0;None;Croatia;France;Pass_Free Kick;Pass_1;Pass_Free Kick_1;8658;Pass_None;Pass_Free Kick_None;Zone 6;Zone 7
10661;865821;Pass;None;From Free Kick;None;None;9.486833;;2023-12-01 00:08:51.747;1;8;1.933;2023-12-01 00:08:53.680;France;France;Olivier Giroud;Head;94.0;43.0;85.0;40.0;Incomplete;Croatia;France;Pass_None;Pass_2;Pass_None_1;8658;Pass_Incomplete;Pass_None_Incomplete;Zone 7;Zone 7
10662;865821;Pass;Recovery;From Free Kick;None;None;33.83785;Danijel Subašić;2023-12-01 00:08:53.680;1;8;3.279;2023-12-01 00:08:56.959;France;Croatia;Ivan Rakitić;Head;36.0;41.0;4.0;30.0;None;Croatia;France;Pass_Recovery;Pass_3;Pass_Recovery_1;8658;Pass_None;Pass_Recovery_None;Zone 6;Zone 5
10663;865821;Pass;None;From Free Kick;None;None;21.023796;Danijel Subašić;2023-12-01 00:09:06.467;1;9;2.533;2023-12-01 00:09:09.000;France;Croatia;Dejan Lovren;Right Foot;14.0;67.0;5.0;48.0;None;Croatia;France;Pass_None;Pass_4;Pass_None_2;8658;Pass_None;Pass_None_None;Zone 9;Zone 5
10664;865821;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:09:09.627;1;9;1.213;2023-12-01 00:09:10.840;France;France;Antoine Griezmann;;109.0;28.0;;;None;Croatia;France;Pressure_None;Pressure_1;Pressure_None_1;8658;Pressure_None;Pressure_None_None;Zone 8;Zone 12
10665;865821;Pass;None;From Free Kick;True;None;26.41969;Dejan Lovren;2023-12-01 00:09:10.587;1;9;1.453;2023-12-01 00:09:12.040;France;Croatia;Danijel Subašić;Right Foot;4.0;49.0;17.0;72.0;None;Croatia;France;Pass_None;Pass_5;Pass_None_3;8658;Pass_None;Pass_None_None;Zone 5;Zone 9
10666;865821;Pass;None;From Free Kick;None;None;12.806249;Šime Vrsaljko;2023-12-01 00:09:19.467;1;9;0.733;2023-12-01 00:09:20.200;France;Croatia;Dejan Lovren;Left Foot;50.0;69.0;58.0;79.0;None;Croatia;France;Pass_None;Pass_6;Pass_None_4;8658;Pass_None;Pass_None_None;Zone 10;Zone 10
10667;865821;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:09:21.040;1;9;0.479;2023-12-01 00:09:21.519;France;France;Blaise Matuidi;;59.0;4.0;;;None;Croatia;France;Pressure_None;Pressure_2;Pressure_None_2;8658;Pressure_None;Pressure_None_None;Zone 2;Zone 12
10668;865821;Pass;None;From Free Kick;True;None;11.0;Dejan Lovren;2023-12-01 00:09:21.467;1;9;1.453;2023-12-01 00:09:22.920;France;Croatia;Šime Vrsaljko;Right Foot;57.0;78.0;46.0;78.0;None;Croatia;France;Pass_None;Pass_7;Pass_None_5;8658;Pass_None;Pass_None_None;Zone 10;Zone 10
10669;865821;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:09:22.882;1;9;1.145;2023-12-01 00:09:24.027;France;France;Antoine Griezmann;;73.0;8.0;;;None;Croatia;France;Pressure_None;Pressure_3;Pressure_None_3;8658;Pressure_None;Pressure_None_None;Zone 3;Zone 12
10670;865821;Pass;None;From Free Kick;True;None;73.76314;Mario Mandžukić;2023-12-01 00:09:24.027;1;9;6.32;2023-12-01 00:09:30.347;France;Croatia;Dejan Lovren;Right Foot;46.0;77.0;117.0;57.0;Incomplete;Croatia;France;Pass_None;Pass_8;Pass_None_6;8658;Pass_Incomplete;Pass_None_Incomplete;Zone 10;Zone 8
10671;865821;Ball Recovery;None;From Free Kick;None;None;;;2023-12-01 00:09:30.347;1;9;0.0;2023-12-01 00:09:30.347;France;France;Hugo Lloris;;4.0;24.0;;;None;Croatia;France;Ball Recovery_None;Ball Recovery_1;Ball Recovery_None_1;8658;Ball Recovery_None;Ball Recovery_None_None;Zone 5;Zone 12
10672;865821;Pass;None;From Free Kick;None;None;25.079872;N'Golo Kanté;2023-12-01 00:09:32.867;1;9;2.24;2023-12-01 00:09:35.107;France;France;Hugo Lloris;Keeper Arm;10.0;32.0;33.0;22.0;None;Croatia;France;Pass_None;Pass_9;Pass_None_7;8658;Pass_None;Pass_None_None;Zone 5;Zone 6
10673;865821;Pressure;None;From Free Kick;None;None;;;2023-12-01 00:09:35.507;1;9;1.413;2023-12-01 00:09:36.920;France;Croatia;Luka Modrić;;79.0;63.0;;;None;Croatia;France;Pressure_None;Pressure_4;Pressure_None_4;8658;Pressure_None;Pressure_None_None;Zone 7;Zone 12
10674;865822;Pressure;None;Regular Play;None;None;;;2023-12-01 00:09:37.907;1;9;0.333;2023-12-01 00:09:38.240;Croatia;France;Blaise Matuidi;;49.0;22.0;;;None;Croatia;France;Pressure_None;Pressure_1;Pressure_None_1;8658;Pressure_None;Pressure_None_None;Zone 6;Zone 12
10675;865822;Pass;Recovery;Regular Play;True;None;7.28011;Marcelo Brozović;2023-12-01 00:09:38.227;1;9;0.52;2023-12-01 00:09:38.747;Croatia;Croatia;Luka Modrić;Right Foot;76.0;65.0;69.0;63.0;None;Croatia;France;Pass_Recovery;Pass_1;Pass_Recovery_1;8658;Pass_None;Pass_Recovery_None;Zone 11;Zone 7
10676;865822;Pressure;None;Regular Play;None;None;;;2023-12-01 00:09:39.107;1;9;0.773;2023-12-01 00:09:39.880;Croatia;France;Blaise Matuidi;;46.0;24.0;;;None;Croatia;France;Pressure_None;Pressure_2;Pressure_None_2;8658;Pressure_None;Pressure_None_None;Zone 6;Zone 12
10677;865822;Pass;None;Regular Play;True;None;5.0990195;Ivan Rakitić;2023-12-01 00:09:39.747;1;9;1.013;2023-12-01 00:09:40.760;Croatia;Croatia;Marcelo Brozović;Right Foot;75.0;54.0;80.0;55.0;None;Croatia;France;Pass_None;Pass_2;Pass_None_1;8658;Pass_None;Pass_None_None;Zone 7;Zone 7
10678;865822;Pressure;None;Regular Play;None;None;;;2023-12-01 00:09:40.587;1;9;0.693;2023-12-01 00:09:41.280;Croatia;France;N'Golo Kanté;;40.0;31.0;;;None;Croatia;France;Pressure_None;Pressure_3;Pressure_None_3;8658;Pressure_None;Pressure_None_None;Zone 6;Zone 12
10679;865822;Pass;None;Regular Play;True;None;8.062258;Luka Modrić;2023-12-01 00:09:41.267;1;9;1.093;2023-12-01 00:09:42.360;Croatia;Croatia;Ivan Rakitić;Right Foot;77.0;53.0;73.0;60.0;None;Croatia;France;Pass_None;Pass_3;Pass_None_2;8658;Pass_None;Pass_None_None;Zone 7;Zone 7
10680;865822;Pass;None;Regular Play;None;None;57.14018;Ivan Strinić;2023-12-01 00:09:44.680;1;9;3.64;2023-12-01 00:09:48.320;Croatia;Croatia;Luka Modrić;Right Foot;76.0;54.0;107.0;6.0;None;Croatia;France;Pass_None;Pass_4;Pass_None_3;8658;Pass_None;Pass_None_None;Zone 7;Zone 4
10681;865822;Pass;None;Regular Play;None;None;11.661903;Ivan Perišić;2023-12-01 00:09:51.587;1;9;0.72;2023-12-01 00:09:52.307;Croatia;Croatia;Ivan Strinić;Left Foot;114.0;14.0;104.0;20.0;None;Croatia;France;Pass_None;Pass_5;Pass_None_4;8658;Pass_None;Pass_None_None;Zone 4;Zone 8
10682;865822;Pass;None;Regular Play;None;None;21.023796;Ante Rebić;2023-12-01 00:09:52.307;1;9;1.76;2023-12-01 00:09:54.067;Croatia;Croatia;Ivan Perišić;Left Foot;104.0;20.0;105.0;41.0;Incomplete;Croatia;France;Pass_None;Pass_6;Pass_None_5;8658;Pass_Incomplete;Pass_None_Incomplete;Zone 8;Zone 8
10683;865822;Clearance;None;Regular Play;None;None;;;2023-12-01 00:09:54.067;1;9;0.0;2023-12-01 00:09:54.067;Croatia;France;Samuel Yves Umtiti;;16.0;40.0;;;None;Croatia;France;Clearance_None;Clearance_1;Clearance_None_1;8658;Clearance_None;Clearance_None_None;Zone 5;Zone 12
10684;865822;Pass;Recovery;Regular Play;None;None;26.400757;Domagoj Vida;2023-12-01 00:10:03.027;1;10;2.68;2023-12-01 00:10:05.707;Croatia;Croatia;Marcelo Brozović;Right Foot;63.0;10.0;39.0;21.0;None;Croatia;France;Pass_Recovery;Pass_7;Pass_Recovery_2;8658;Pass_None;Pass_Recovery_None;Zone 3;Zone 6
10685;865822;Pass;None;Regular Play;None;None;13.928389;Marcelo Brozović;2023-12-01 00:10:05.707;1;10;1.693;2023-12-01 00:10:07.400;Croatia;Croatia;Domagoj Vida;Right Foot;37.0;20.0;50.0;25.0;None;Croatia;France;Pass_None;Pass_8;Pass_None_6;8658;Pass_None;Pass_None_None;Zone 6;Zone 6
10686;865822;Pass;None;Regular Play;None;None;14.764823;Ivan Rakitić;2023-12-01 00:10:09.040;1;10;1.88;2023-12-01 00:10:10.920;Croatia;Croatia;Marcelo Brozović;Right Foot;54.0;30.0;61.0;17.0;None;Croatia;France;Pass_None;Pass_9;Pass_None_7;8658;Pass_None;Pass_None_None;Zone 6;Zone 7
10687;865822;Pressure;None;Regular Play;None;None;;;2023-12-01 00:10:15.047;1;10;1.153;2023-12-01 00:10:16.200;Croatia;France;Paul Labile Pogba;;45.0;64.0;;;None;Croatia;France;Pressure_None;Pressure_4;Pressure_None_4;8658;Pressure_None;Pressure_None_None;Zone 10;Zone 12
10688;865822;Pass;None;Regular Play;True;None;9.219544;Marcelo Brozović;2023-12-01 00:10:16.187;1;10;1.213;2023-12-01 00:10:17.400;Croatia;Croatia;Ivan Rakitić;Left Foot;68.0;26.0;61.0;32.0;None;Croatia;France;Pass_None;Pass_10;Pass_None_8;8658;Pass_None;Pass_None_None;Zone 7;Zone 7
10689;865822;Pass;None;Regular Play;None;None;28.635643;Dejan Lovren;2023-12-01 00:10:18.947;1;10;1.6;2023-12-01 00:10:20.547;Croatia;Croatia;Marcelo Brozović;Right Foot;61.0;40.0;67.0;68.0;None;Croatia;France;Pass_None;Pass_11;Pass_None_9;8658;Pass_None;Pass_None_None;Zone 7;Zone 11
10690;865822;Pass;None;Regular Play;None;None;14.142136;Luka Modrić;2023-12-01 00:10:21.867;1;10;0.76;2023-12-01 00:10:22.627;Croatia;Croatia;Dejan Lovren;Right Foot;72.0;69.0;86.0;67.0;None;Croatia;France;Pass_None;Pass_12;Pass_None_10;8658;Pass_None;Pass_None_None;Zone 11;Zone 11
10691;865822;Pass;None;Regular Play;None;None;12.0;Šime Vrsaljko;2023-12-01 00:10:22.627;1;10;0.933;2023-12-01 00:10:23.560;Croatia;Croatia;Luka Modrić;Right Foot;84.0;66.0;84.0;78.0;None;Croatia;France;Pass_None;Pass_13;Pass_None_11;8658;Pass_None;Pass_None_None;Zone 11;Zone 11
10692;865822;Pass;None;Regular Play;None;None;14.3178215;Dejan Lovren;2023-12-01 00:10:24.920;1;10;0.92;2023-12-01 00:10:25.840;Croatia;Croatia;Šime Vrsaljko;Right Foot;83.0;78.0;69.0;75.0;None;Croatia;France;Pass_None;Pass_14;Pass_None_12;8658;Pass_None;Pass_None_None;Zone 11;Zone 11
10693;865822;Pass;None;Regular Play;None;None;11.7046995;Marcelo Brozović;2023-12-01 00:10:27.802;1;10;0.958;2023-12-01 00:10:28.760;Croatia;Croatia;Dejan Lovren;Right Foot;70.0;74.0;66.0;63.0;None;Croatia;France;Pass_None;Pass_15;Pass_None_13;8658;Pass_None;Pass_None_None;Zone 11;Zone 7
10694;865822;Pass;None;Regular Play;None;None;24.207438;Šime Vrsaljko;2023-12-01 00:10:30.347;1;10;1.173;2023-12-01 00:10:31.520;Croatia;Croatia;Marcelo Brozović;Right Foot;66.0;60.0;81.0;79.0;None;Croatia;France;Pass_None;Pass_16;Pass_None_14;8658;Pass_None;Pass_None_None;Zone 7;Zone 11
10695;865822;Pass;None;Regular Play;None;None;4.2426405;Luka Modrić;2023-12-01 00:10:33.267;1;10;0.813;2023-12-01 00:10:34.080;Croatia;Croatia;Šime Vrsaljko;Right Foot;81.0;77.0;84.0;74.0;None;Croatia;France;Pass_None;Pass_17;Pass_None_15;8658;Pass_None;Pass_None_None;Zone 11;Zone 11
10696;865822;Pressure;None;Regular Play;None;None;;;2023-12-01 00:10:33.600;1;10;0.919;2023-12-01 00:10:34.519;Croatia;France;N'Golo Kanté;;35.0;12.0;;;None;Croatia;France;Pressure_None;Pressure_5;Pressure_None_5;8658;Pressure_None;Pressure_None_None;Zone 2;Zone 12
10697;865822;Pass;None;Regular Play;True;None;21.377558;Dejan Lovren;2023-12-01 00:10:34.467;1;10;1.453;2023-12-01 00:10:35.920;Croatia;Croatia;Luka Modrić;Right Foot;83.0;74.0;62.0;78.0;None;Croatia;France;Pass_None;Pass_18;Pass_None_16;8658;Pass_None;Pass_None_None;Zone 11;Zone 11
10698;865822;Pass;None;Regular Play;None;None;28.635643;Marcelo Brozović;2023-12-01 00:10:35.920;1;10;3.52;2023-12-01 00:10:39.440;Croatia;Croatia;Dejan Lovren;Right Foot;62.0;78.0;68.0;50.0;None;Croatia;France;Pass_None;Pass_19;Pass_None_17;8658;Pass_None;Pass_None_None;Zone 11;Zone 7
10699;865822;Pass;None;Regular Play;None;None;26.400757;Ivan Rakitić;2023-12-01 00:10:39.440;1;10;1.666;2023-12-01 00:10:41.106;Croatia;Croatia;Marcelo Brozović;Right Foot;68.0;50.0;57.0;26.0;None;Croatia;France;Pass_None;Pass_20;Pass_None_18;8658;Pass_None;Pass_None_None;Zone 7;Zone 6
10700;865822;Pressure;None;Regular Play;None;None;;;2023-12-01 00:10:45.280;1;10;0.706;2023-12-01 00:10:45.986;Croatia;France;Olivier Giroud;;46.0;59.0;;;None;Croatia;France;Pressure_None;Pressure_6;Pressure_None_6;8658;Pressure_None;Pressure_None_None;Zone 6;Zone 12
10701;865822;Pass;None;Regular Play;True;None;32.55764;Ivan Perišić;2023-12-01 00:10:45.907;1;10;1.96;2023-12-01 00:10:47.867;Croatia;Croatia;Ivan Rakitić;Left Foot;78.0;28.0;110.0;34.0;None;Croatia;France;Pass_None;Pass_21;Pass_None_19;8658;Pass_None;Pass_None_None;Zone 7;Zone 8
10702;865822;Miscontrol;None;Regular Play;None;None;;;2023-12-01 00:10:48.107;1;10;0.0;2023-12-01 00:10:48.107;Croatia;Croatia;Ivan Perišić;;113.0;30.0;;;None;Croatia;France;Miscontrol_None;Miscontrol_1;Miscontrol_None_1;8658;Miscontrol_None;Miscontrol_None_None;Zone 8;Zone 12
10703;865822;Pressure;None;Regular Play;None;None;;;2023-12-01 00:10:48.200;1;10;1.159;2023-12-01 00:10:49.359;Croatia;France;Samuel Yves Umtiti;;11.0;48.0;;;None;Croatia;France;Pressure_None;Pressure_7;Pressure_None_7;8658;Pressure_None;Pressure_None_None;Zone 5;Zone 12
10704;865823;Pass;Goal Kick;From Goal Kick;None;None;69.354164;Olivier Giroud;2023-12-01 00:11:16.480;1;11;3.786;2023-12-01 00:11:20.266;France;France;Hugo Lloris;Left Foot;7.0;42.0;76.0;49.0;None;Croatia;France;Pass_Goal Kick;Pass_1;Pass_Goal Kick_1;8658;Pass_None;Pass_Goal Kick_None;Zone 5;Zone 7
10705;865823;Pass;None;From Goal Kick;None;None;8.944272;Paul Labile Pogba;2023-12-01 00:11:20.267;1;11;1.12;2023-12-01 00:11:21.387;France;France;Olivier Giroud;Other;76.0;49.0;68.0;53.0;None;Croatia;France;Pass_None;Pass_2;Pass_None_1;8658;Pass_None;Pass_None_None;Zone 7;Zone 7
10706;865823;Pass;None;From Goal Kick;None;None;35.1141;Lucas Hernández Pi;2023-12-01 00:11:21.427;1;11;3.12;2023-12-01 00:11:24.547;France;France;Paul Labile Pogba;Right Foot;68.0;53.0;80.0;20.0;None;Croatia;France;Pass_None;Pass_3;Pass_None_2;8658;Pass_None;Pass_None_None;Zone 7;Zone 7
10707;865823;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:11:22.267;1;11;1.013;2023-12-01 00:11:23.280;France;Croatia;Šime Vrsaljko;;36.0;62.0;;;None;Croatia;France;Pressure_None;Pressure_1;Pressure_None_1;8658;Pressure_None;Pressure_None_None;Zone 6;Zone 12
10708;865823;Pressure;None;From Goal Kick;None;None;;;2023-12-01 00:11:24.560;1;11;2.24;2023-12-01 00:11:26.800;France;Croatia;Ante Rebić;;39.0;69.0;;;None;Croatia;France;Pressure_None;Pressure_2;Pressure_None_2;8658;Pressure_None;Pressure_None_None;Zone 10;Zone 12
10709;865823;Dribble;None;From Goal Kick;None;None;;;2023-12-01 00:11:26.827;1;11;0.0;2023-12-01 00:11:26.827;France;France;Lucas Hernández Pi;;95.0;3.0;;;Incomplete;Croatia;France;Dribble_None;Dribble_1;Dribble_None_1;8658;Dribble_Incomplete;Dribble_None_Incomplete;Zone 3;Zone 12
10710;865824;Pass;Throw-in;From Throw In;None;None;11.401754;Blaise Matuidi;2023-12-01 00:11:42.587;1;11;0.933;2023-12-01 00:11:43.520;France;France;Lucas Hernández Pi;;101.0;1.0;104.0;12.0;Incomplete;Croatia;France;Pass_Throw-in;Pass_1;Pass_Throw-in_1;8658;Pass_Incomplete;Pass_Throw-in_Incomplete;Zone 3;Zone 4
10711;865824;Interception;None;From Throw In;None;None;;;2023-12-01 00:11:43.520;1;11;0.0;2023-12-01 00:11:43.520;France;Croatia;Luka Modrić;;17.0;69.0;;;Won;Croatia;France;Interception_None;Interception_1;Interception_None_1;8658;Interception_Won;Interception_None_Won;Zone 9;Zone 12
10712;865824;Pass;None;From Throw In;None;None;27.166155;Mario Mandžukić;2023-12-01 00:11:44.507;1;11;2.52;2023-12-01 00:11:47.027;France;Croatia;Luka Modrić;Right Foot;16.0;73.0;43.0;76.0;Incomplete;Croatia;France;Pass_None;Pass_2;Pass_None_1;8658;Pass_Incomplete;Pass_None_Incomplete;Zone 9;Zone 10
10713;865824;Pass;Recovery;From Throw In;None;None;16.03122;Samuel Yves Umtiti;2023-12-01 00:11:47.027;1;11;1.04;2023-12-01 00:11:48.067;France;France;Paul Labile Pogba;Right Foot;78.0;5.0;62.0;6.0;None;Croatia;France;Pass_Recovery;Pass_3;Pass_Recovery_1;8658;Pass_None;Pass_Recovery_None;Zone 3;Zone 3
10714;865824;Pass;None;From Throw In;None;None;26.683329;Raphaël Varane;2023-12-01 00:11:48.987;1;11;1.8;2023-12-01 00:11:50.787;France;France;Samuel Yves Umtiti;Left Foot;63.0;8.0;57.0;34.0;None;Croatia;France;Pass_None;Pass_4;Pass_None_2;8658;Pass_None;Pass_None_None;Zone 3;Zone 6
10715;865824;Pass;None;From Throw In;None;None;32.280025;Benjamin Pavard;2023-12-01 00:11:52.547;1;11;1.64;2023-12-01 00:11:54.187;France;France;Raphaël Varane;Right Foot;58.0;47.0;67.0;78.0;None;Croatia;France;Pass_None;Pass_5;Pass_None_3;8658;Pass_None;Pass_None_None;Zone 6;Zone 11
10716;865824;Pressure;None;From Throw In;None;None;;;2023-12-01 00:11:53.747;1;11;1.813;2023-12-01 00:11:55.560;France;Croatia;Ivan Perišić;;46.0;11.0;;;None;Croatia;France;Pressure_None;Pressure_1;Pressure_None_1;8658;Pressure_None;Pressure_None_None;Zone 2;Zone 12
